kegglevel3	SRR5367473	SRR5367482	SRR5367490	SRR5367491	SRR5367527.R1	SRR5367535.R1	SRR5367537.R1	SRR5367522.R1	SRR5367525.R1	SRR5367532.R1	SRR5367463	SRR5367536.R1	SRR5367465	SRR5367468	SRR5367467	SRR5367469	SRR5367466	SRR5367471	SRR5367477	SRR5367475	SRR5367470	SRR5367479	SRR5367480	SRR5367478	SRR5367487	SRR5367497	SRR5367508.R1	SRR5367526.R1	SRR5367524.R1	SRR5367534.R1	SRR5367539.R1	SRR5367492	SRR5367472	SRR5367500	SRR5367495	SRR5367506.R1	SRR5367514.R1	SRR5367540.R1	SRR5367543.R1	SRR5367519.R1	SRR5367513.R1	SRR5367531.R1	SRR5367464	SRR5367462	SRR5367518.R1	SRR5367517.R1	SRR5367520.R1	SRR5367530.R1	SRR5367533.R1	SRR5367516.R1	SRR5367529.R1	SRR5367496	SRR5367515.R1	SRR5367538.R1	SRR5367510.R1	SRR5367505.R1	SRR5367512.R1	SRR5367542.R1	SRR5367494	SRR5367498	SRR5367504.R1	SRR5367528.R1	SRR5367502.R1	SRR5367503.R1	SRR5367485	SRR5367523.R1	SRR5367489	SRR5367486	SRR5367474	SRR5367476	SRR5367483	SRR5367488	SRR5367493	SRR5367509.R1	SRR5367507.R1	SRR5367521.R1	SRR5367541.R1	SRR5367499	SRR5367484	SRR5367481	SRR5367511.R1	SRR5367501	SRR5367544.R1
Cellular_Processes;Cell_Communication;Adherens_junction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Cell_Communication;Focal_adhesion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Cell_Communication;Tight_junction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Cell_Growth_and_Death;Apoptosis	0.0	2.09149998719e-06	1.10112270471e-05	4.52911444166e-06	1.69460409812e-05	1.30102624951e-06	8.59176934933e-06	1.87224826312e-05	0.0	2.85547852109e-06	7.23881801684e-06	1.44503345614e-06	2.06711224419e-05	1.29087640827e-05	7.56130190496e-06	1.56500485832e-05	1.97910069664e-05	1.69027675977e-05	7.41982481794e-06	2.89275403684e-06	4.53569470239e-05	8.93896696828e-06	7.75057112021e-06	1.32863239037e-05	2.13776620534e-06	3.85798748083e-06	3.9331300467e-06	0.0	0.0	3.64367483554e-06	3.85775927196e-06	3.98745695571e-05	6.65354909382e-06	3.99402892675e-06	1.02360082298e-05	3.12949865432e-06	0.00022006089554	5.38103079026e-06	0.000148323809306	1.92628121779e-06	2.07636740906e-06	5.4163845633e-05	1.35997884477e-05	4.9460540072e-06	4.38085711469e-06	6.11064390146e-06	1.89009357853e-06	6.7348789017e-05	1.60189786757e-05	1.89667124713e-05	0.000111077756539	9.45760627985e-06	2.72559184959e-05	2.28047050667e-06	2.49462823387e-06	0.0	7.34664923544e-05	1.94482152373e-06	3.09142803786e-05	9.46826686689e-07	0.0	7.69950969522e-07	1.00644527554e-06	8.60871908286e-07	6.64164978581e-06	1.4780022699e-05	1.65433933207e-05	1.23839118832e-05	2.07684535498e-06	1.02645271286e-06	9.77254934323e-06	3.17162732674e-05	9.21373657559e-06	9.40186084523e-06	1.24861834434e-05	2.37970377095e-05	4.39260611438e-06	1.05339334866e-06	1.76545211968e-05	5.09214231519e-06	7.41744421311e-05	0.0	2.6327567596e-06
Cellular_Processes;Cell_Growth_and_Death;Cell_cycle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Cell_Growth_and_Death;Cell_cycle_-_Caulobacter	0.00595838663515	0.0048156787205	0.00498294727971	0.00484679946893	0.00507816361403	0.00499268823248	0.00493101470118	0.00504084122361	0.00517127399227	0.00494354718964	0.00486303794371	0.00494634952036	0.00491834906635	0.00501763659893	0.00484031340516	0.00519717700341	0.00484811425826	0.00505085428124	0.00496439279069	0.00562833510434	0.00499250395456	0.00496857580654	0.00491450797114	0.00489117896799	0.00534441551334	0.00514607305099	0.00495855323744	0.00495807906126	0.00516586435561	0.00502389886325	0.00496429322314	0.00459055982027	0.00499258129276	0.00597806279612	0.0050033608227	0.00479595668774	0.00594380871297	0.00500301337724	0.00503072233695	0.0050629091341	0.00480332993963	0.00540979706856	0.00519134146802	0.00488113704836	0.00506281053888	0.00509856850528	0.0050805715391	0.00537828186578	0.005242782878	0.00486116840639	0.00511309191966	0.005132524708	0.00494346298488	0.00491441394188	0.00447120533784	0.0056620139628	0.00526128478443	0.00478037130533	0.00518476645208	0.00512659309508	0.00595521198949	0.00507166703624	0.00610610348673	0.00530555357077	0.00505503344809	0.00488907592964	0.00502543170737	0.00491552845248	0.00616823070429	0.00614537239191	0.00493622325715	0.005202878428	0.00494685516743	0.00484846731588	0.00513538887624	0.00506965040389	0.00480488357397	0.00623187505069	0.00507861726427	0.00481320607504	0.00521130536002	0.00622330252845	0.00398950407639
Cellular_Processes;Cell_Growth_and_Death;Cell_cycle_-_yeast	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Cell_Growth_and_Death;Meiosis_-_yeast	6.47952562467e-06	5.75162496477e-06	3.81722537633e-05	3.0409768394e-05	6.35476536794e-06	4.42348924832e-05	2.18098760406e-05	5.39207499777e-05	7.68702890742e-06	4.28321778164e-06	2.89552720674e-06	1.0837750921e-05	4.13422448839e-06	3.4208224819e-05	2.53843706809e-05	1.7691359268e-05	6.82448516084e-06	9.21969141693e-06	3.65691366027e-05	1.06067648017e-05	1.45790186863e-05	5.43787157237e-05	3.22940463342e-05	1.50980953451e-05	7.12588735112e-06	4.82248435104e-06	1.57325201868e-05	2.17300762364e-06	3.45774053253e-06	7.87033764477e-05	7.07255866527e-06	9.96864238928e-06	6.04868099438e-06	8.9865650852e-06	1.22832098757e-05	1.95593665895e-05	3.24680009813e-05	2.01788654635e-05	3.3350915702e-05	3.85256243559e-06	4.15273481812e-06	4.39166315944e-06	3.02217521061e-06	1.8547702527e-06	1.4602857049e-05	6.11064390146e-06	4.41021834991e-06	1.25816419043e-05	3.05123403346e-06	2.93984043305e-05	1.96846657157e-05	1.35953090273e-05	3.80315141804e-06	7.98164677336e-06	2.49462823387e-05	1.31282205166e-05	1.14415029076e-05	6.32066995212e-06	1.89271104359e-05	3.31389340341e-06	2.30783278447e-05	3.84975484761e-06	6.03867165327e-06	9.46959099115e-06	2.21388326194e-05	3.57832128502e-05	2.78229796757e-05	1.94604329593e-05	7.26895874243e-06	5.13226356432e-06	1.57446628308e-05	1.55057335974e-05	1.01351102331e-05	1.88037216905e-05	2.08103057391e-05	3.26107553797e-05	3.76509095518e-06	6.32036009198e-06	2.69021275379e-05	1.41448397644e-05	3.89232221084e-05	4.61669327036e-06	0.0
Cellular_Processes;Cell_Growth_and_Death;Oocyte_meiosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Cell_Growth_and_Death;p53_signaling_pathway	0.0	5.22874996797e-07	0.0	0.0	1.27095307359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.57941156205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12375144191e-06	0.0	0.0	7.28734967109e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.000212124273078	0.0	0.0	1.28418747853e-06	0.0	5.34319017731e-05	1.5110876053e-06	0.0	2.9205714098e-06	1.52766097537e-06	0.0	6.66086924344e-05	1.29677446422e-05	0.0	2.81209510224e-06	0.0	1.07755956844e-05	0.0	0.0	0.0	7.22621236272e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03842267749e-06	0.0	2.17167763183e-06	1.83249578878e-05	0.0	0.0	6.54038180371e-06	2.37970377095e-05	0.0	0.0	0.0	1.13158718115e-06	6.3158435874e-05	0.0	0.0
Cellular_Processes;Cell_Motility;Bacterial_chemotaxis	0.00324253975189	0.00260966910902	0.00297303130272	0.0034770658585	0.00516006947877	0.00359213347488	0.00332038840085	0.00275594944331	0.00619784176181	0.00443598588251	0.0039118572563	0.00346952532819	0.00466064907324	0.00424569250679	0.00351222473485	0.00466439491469	0.00485562119194	0.00346276243467	0.00495644297838	0.00393221698741	0.00476976894685	0.00290590917861	0.00358980619051	0.00294110897322	0.00296365654933	0.00450275363856	0.00469896665436	0.00596128424751	0.004188015333	0.00189033850468	0.00470903815131	0.00324790829846	0.00410584465898	0.00326911267655	0.00393949836736	0.00345340176504	0.00295386657816	0.00595680108482	0.00194137435613	0.0050693300715	0.00329588720065	0.005109700086	0.00475992595671	0.00498500418251	0.00453491725656	0.00423696771518	0.00509254213176	0.00430440172443	0.00538466526056	0.00147655856589	0.00263915125346	0.00475008275405	0.00502015987181	0.00468693700884	0.0032405220758	0.00385125726155	0.00293625095672	0.00623509780507	0.00477341725193	0.00486432210286	0.00365741326061	0.00299972897726	0.0035638227207	0.00467195184627	0.00375548397333	0.00247293116632	0.00318836307635	0.00455285674733	0.00309242273356	0.0028966495557	0.00389056047742	0.0041195914944	0.00170361989283	0.00449408948402	0.00424530237077	0.00316588738713	0.0032511560398	0.00254394493702	0.00469610263834	0.00581522652395	0.00248888301369	0.00152812547249	0.00126372324461
Cellular_Processes;Cell_Motility;Bacterial_motility_proteins	0.00637770450771	0.00460652872179	0.00524795081065	0.00597649001395	0.00996427209693	0.00746073502779	0.00624753812763	0.00514493822704	0.0126346802406	0.00818808465923	0.00725112400747	0.00610671138564	0.00939915937435	0.0091839402066	0.00791884346647	0.00836665205995	0.00981906924942	0.00630473231394	0.00919316294942	0.00782200691561	0.00979305082975	0.00529261335914	0.00622887565694	0.00603017928082	0.005635864306	0.0086698623663	0.00868996990032	0.0130402187494	0.00728476775394	0.00372675062179	0.00906509132924	0.0071144954652	0.00821168931797	0.00604096875172	0.00681581667992	0.00578566063717	0.00432113017504	0.0117629333075	0.0032683897388	0.00926669684507	0.00569270731317	0.00930007868396	0.00851271202448	0.00977463923173	0.00842511837441	0.00844338221085	0.00944101742477	0.00733657742335	0.0100522905232	0.00245618926503	0.00387577007467	0.00910294604436	0.00930694537851	0.00893260297465	0.00556302096153	0.00762655839011	0.00388950880424	0.0111496617955	0.00945282985537	0.00891200618846	0.00718338039305	0.00456195949442	0.00650465581584	0.0100179663967	0.00722832885022	0.00424497809834	0.00569769505413	0.00959487801405	0.00535722259317	0.00507991447596	0.0071980255107	0.00925410373336	0.00308752312648	0.00852314846623	0.00729609319212	0.00700778691956	0.00586350164754	0.00425044216186	0.00960153745659	0.0106567222785	0.00355817002104	0.00221947528973	0.00278457906607
Cellular_Processes;Cell_Motility;Cytoskeleton_proteins	0.00408858066917	0.00477437159576	0.00391999682877	0.00362329155333	0.00406140115516	0.00444820874706	0.00435470524944	0.00394370374143	0.0042509269858	0.00407905106738	0.0043425669283	0.00422600034247	0.0038027974919	0.00419922095609	0.00418356032542	0.00416087161244	0.00376438601472	0.00359030149928	0.00409203338709	0.0038242208367	0.00384400126028	0.00343405314365	0.00361564142758	0.00398891679017	0.00400189833639	0.00464453467848	0.00437139310904	0.00353113738841	0.00409949717537	0.00409913418999	0.0045315812248	0.00352329204446	0.00391591607576	0.00385823194324	0.00411078090507	0.0040879076172	0.00358735335286	0.00435594442471	0.00271458900701	0.00442145748858	0.00401569456912	0.00400007319439	0.00409051414756	0.00441558971493	0.00418809940165	0.00433550184809	0.00440769822514	0.00390252928007	0.00431673334884	0.00357712197208	0.0032936663885	0.00432035276871	0.00451751002606	0.00466812312716	0.00367708201672	0.00361307383217	0.00401536533622	0.00424943502935	0.00414503718546	0.00466359484529	0.00368851883292	0.0040445524429	0.00381543403959	0.00366559258548	0.00409937384002	0.00346163689529	0.00423510869009	0.00363467813771	0.00381412649442	0.00385638284223	0.00470168207291	0.00360014941889	0.0033151024199	0.00414188131236	0.00429286878389	0.00354223313165	0.00407194586803	0.00374165317445	0.00403615982218	0.00446580881042	0.00388424380625	0.00361948752396	0.00304171164293
Cellular_Processes;Cell_Motility;Flagellar_assembly	0.00262235658496	0.00161829811509	0.00200624556798	0.00235643354236	0.00405645855987	0.00314718249755	0.00254052010606	0.00206097088804	0.00495394072043	0.00323454329477	0.00278766881828	0.002396587987	0.00398814855647	0.00371578774119	0.00306556782947	0.00336680175607	0.00393909283484	0.0024055711522	0.00377351090741	0.00310681783556	0.00409670425084	0.00192783720949	0.00252087325685	0.00237221274062	0.0023622316569	0.00342492838611	0.00357577708817	0.00543396773084	0.00291694991325	0.00124832299866	0.0036790164257	0.00261240734614	0.00332375020641	0.00273291429313	0.00251942282562	0.00200522626275	0.00161834947113	0.00495592935783	0.00126470182965	0.00381724727993	0.00221340765806	0.00388515800838	0.00349136791205	0.00409533271796	0.00346598812058	0.0033608541458	0.00392320423784	0.00293300275686	0.00422519632784	0.000772893533205	0.00129918793724	0.00366186693148	0.00381329315515	0.00360941469444	0.00186265574796	0.00345928610612	0.00133745147147	0.00485135729094	0.00379551654608	0.00345402375304	0.00326407828169	0.00169466208392	0.00288849794081	0.00447653392309	0.00289944911205	0.00159702034742	0.00215064113169	0.00412295809196	0.00234268156042	0.00217915910941	0.00282426676019	0.00366217235328	0.00128255213132	0.00332464263889	0.00287301135232	0.00287503470401	0.00254457397055	0.00194667090833	0.00394452445025	0.00454954626183	0.00108985021903	0.00102028921275	0.00129443874014
Cellular_Processes;Cell_Motility;Regulation_of_actin_cytoskeleton	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Transport_and_Catabolism;Endocytosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30838431359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellular_Processes;Transport_and_Catabolism;Lysosome	0.0011848275428	0.00118065174277	0.00160250057625	0.00183817344697	0.00117210116786	0.00148967505568	0.00169323946715	0.00216132339494	0.000690434960048	0.00113648045139	0.00168592071612	0.00154907586498	0.000882656928271	0.00123924135193	0.000869549719071	0.00128126267314	0.000883088379813	0.00237022900177	0.000939667814443	0.00104621270999	0.00222168045869	0.00189208134162	0.00216757638995	0.00196999948063	0.00162327713859	0.000616313500063	0.00101193817344	0.00133857269616	0.00119361203183	0.0014888055378	0.00104223796331	0.00126352542284	0.000852259152108	0.00186521150879	0.00127540662543	0.00126118795769	0.00155269195804	0.00104324734446	0.000687204394598	0.000902141703667	0.00207429104165	0.00119380043551	0.00104265044766	0.00131132256866	0.00127555956323	0.00113428827421	0.000916695385589	0.00110940477732	0.000861973614454	0.00375161572682	0.000638345588209	0.00110594883435	0.00104333120568	0.000974901141604	0.00120407389421	0.00122561315823	0.00156025968598	0.00172991874536	0.00112174674517	0.000493296703765	0.00130543063156	0.00132277576564	0.00140801694049	0.000996889669795	0.00174380204932	0.00326093974496	0.00167539455993	0.00178593700658	0.00167393735611	0.00132925626316	0.00115153206428	0.00130741526469	0.0051689062189	0.00134735898113	0.00122483513779	0.00131588804816	0.00244479906023	0.00200566093586	0.00153005850372	0.00111631075421	0.00179928102199	0.00215253323731	0.00370516634635
Cellular_Processes;Transport_and_Catabolism;Peroxisome	0.00175872838384	0.00145986699106	0.0018931969703	0.00197469389657	0.00172072924463	0.0017082474656	0.00165226333641	0.00212837182551	0.00159470908789	0.00174612511565	0.0017612044235	0.00171669974589	0.00161579273755	0.00168072108356	0.00146689256956	0.00168340087804	0.00160238911577	0.00208057702975	0.00169701993336	0.0016912968602	0.0020864195631	0.00215503595327	0.00208942479782	0.00185344218456	0.00175724382079	0.00140768318207	0.0015148169437	0.0018325697626	0.0016050831552	0.00169576626846	0.00147816476104	0.00180494731261	0.00153576010447	0.00178932495919	0.00174421580235	0.00177677286099	0.00231893678119	0.00156520733112	0.00152536556553	0.0016090869106	0.00180297903353	0.00185328185328	0.00162593026331	0.0016142683766	0.00169393141768	0.0016865377168	0.00161539997845	0.00193757285326	0.00161867965475	0.00253869446428	0.00139901731337	0.001605428666	0.0014902014973	0.00140533994974	0.00180278467034	0.0017357382983	0.00182642517468	0.00157725025574	0.00174634138955	0.00132934466811	0.00174793248285	0.00174624879888	0.0017492018889	0.00159605651796	0.00199175697465	0.00230801722884	0.00184985216222	0.00210968784581	0.00176843381977	0.00190304332965	0.00149194253307	0.00195865607578	0.00244901118179	0.00179720186157	0.00164520331371	0.00185881305664	0.00184175699224	0.00184027818012	0.00198487259741	0.00152255055224	0.00196452111585	0.00196440298654	0.00234403110163
Cellular_Processes;Transport_and_Catabolism;Phagosome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental_Information_Processing;Membrane_Transport;ABC_transporters	0.0267039763923	0.0289646604476	0.0335064298225	0.0337250801653	0.0352378800503	0.0301089999792	0.0308682445561	0.027730992374	0.0370787333454	0.0343357014769	0.0301359232859	0.0316975313771	0.0370447185282	0.0327153262529	0.0328009276637	0.0323881157614	0.0382061977244	0.0277113191688	0.0355457307653	0.030022929897	0.0283513316719	0.0327114047065	0.0319155601112	0.0273027916982	0.0267762343106	0.0350421002884	0.0346941401419	0.0339843905619	0.0342772734471	0.0289890769916	0.0340781594888	0.0334173814495	0.0355813659494	0.0226201828267	0.0329094488592	0.0358280653439	0.0295559820488	0.035286782036	0.0377321728385	0.0349973192586	0.031611309558	0.0341444491208	0.0362411695818	0.0331020846999	0.033154326644	0.0309038177012	0.0343619012577	0.0337424833941	0.035056390619	0.0212133195635	0.0373397017914	0.0332157043552	0.0353071900479	0.0336762780897	0.0384621781098	0.0285435645932	0.0330587171907	0.0345842749511	0.0338984547907	0.0363874963961	0.0266564720662	0.0331217508069	0.0242623762576	0.0315587032859	0.0289775180155	0.0251112585656	0.0313128836939	0.0292446079121	0.0232970127695	0.0249017428141	0.0299175739755	0.0297266057244	0.0186043768934	0.0331025055959	0.0334873494151	0.0330117795337	0.028463460106	0.0208382272233	0.0303556881606	0.0339159309936	0.0304511788963	0.0196255630923	0.0241985449631
Environmental_Information_Processing;Membrane_Transport;Bacterial_secretion_system	0.00581676271792	0.00662012033445	0.00567151601106	0.0052705951774	0.00555971361191	0.00582599554529	0.00596136611776	0.00619714175091	0.00521460088247	0.00576949435186	0.00548557629316	0.00571510731902	0.00607662096052	0.00594706761288	0.00649839889432	0.005439412538	0.00617888886462	0.00556024223203	0.005460991066	0.00642673521851	0.0055108690634	0.00525387783561	0.00498943015863	0.00603984206184	0.00609120850774	0.00573152265121	0.00560639594371	0.00558318092099	0.00538715974969	0.00624307246322	0.00588951248853	0.00660360254275	0.00583939663197	0.00579733298718	0.00562980452636	0.00585920385554	0.00783705392574	0.00548932403491	0.00580656995486	0.00547513331471	0.00549545240931	0.005903859174	0.00537040534925	0.00557543937962	0.0054709603934	0.00580358404541	0.0054945020328	0.00633004607101	0.00555095751538	0.00542637643803	0.00575003146031	0.00569466118126	0.00559950660449	0.00606662166538	0.00591060582878	0.00590769923247	0.0061838312294	0.00513238400112	0.00520053904411	0.00553372857035	0.00592812003941	0.00597019981768	0.00580618279462	0.0057867809675	0.00578192511909	0.00545227258407	0.00573078184077	0.00571252163867	0.00590343292153	0.00588260049742	0.00629840805171	0.00638765743606	0.00520299704423	0.00555722297959	0.0057168882766	0.00616872099736	0.00563132103864	0.00577996930412	0.00567382683605	0.00553798766457	0.00616308830063	0.00604094314427	0.00660383153867
Environmental_Information_Processing;Membrane_Transport;Phosphotransferase_system_PTS	0.00267511843647	0.0019424806131	0.00381575721272	0.00486685697574	0.00365893268185	0.00365393222174	0.00315516206721	0.00220625735326	0.00367439981775	0.00393199392354	0.00273699709217	0.00397095193746	0.0043919244815	0.00346277596517	0.00467612513523	0.00314497932833	0.00486517547116	0.00334521136911	0.00399981556435	0.00334595216928	0.00242335688385	0.00391899210168	0.00391920546312	0.00287346950607	0.00281971362484	0.00371717093778	0.00355667331366	0.00365572315883	0.004071143703	0.00534089857394	0.00324051778845	0.0053475536017	0.00595008749417	0.00183026375569	0.00410395689958	0.00251689929273	0.00290263928772	0.00302010353103	0.0133824937533	0.00326440457042	0.00403161338593	0.00393053852769	0.00396509387632	0.00309561155176	0.00376096583297	0.00329745621533	0.00333979535327	0.00369086165745	0.0034829836492	0.00149268027149	0.00975445488591	0.0038256017402	0.00343931659904	0.00263109284708	0.00427496125011	0.00287789348325	0.00350651954901	0.00264009521846	0.00528003290794	0.00437055198576	0.0023700439291	0.00365495725232	0.00215681222549	0.00336256567377	0.00269208204651	0.0028572117565	0.00323197747692	0.00269084713918	0.00211007488066	0.00186301167385	0.00189478873377	0.00288054241875	0.00190540072383	0.00266578915965	0.00313224830381	0.00373966040746	0.00337979664744	0.00143472174088	0.00282136062554	0.00328103703176	0.00340835233594	0.0017647310026	0.00309699953488
Environmental_Information_Processing;Membrane_Transport;Secretion_system	0.0103903821624	0.0101897879376	0.00981614187159	0.00976088863813	0.0114611723836	0.010799168384	0.0101627413296	0.0099356470827	0.0124585773965	0.01106355153	0.0100605092798	0.00975397582893	0.0123716667815	0.011872835765	0.0123778512184	0.010444706337	0.0128040990588	0.0099280710408	0.0108398340715	0.0120569988255	0.0110630453464	0.0099490702357	0.00938787926935	0.0104889487981	0.0102919191012	0.0114876399726	0.0110504098041	0.0130648461692	0.0101512346554	0.00990059326314	0.0111450665367	0.012896308051	0.0119582423259	0.00970349327755	0.0100701848964	0.00988452149966	0.0111704353598	0.0116781820726	0.0120958505317	0.0107801117885	0.00958589620516	0.0112082563267	0.0107430773299	0.0113443931223	0.0103563462191	0.0108815291275	0.0108932393243	0.0113590023498	0.0112300668602	0.00783799392876	0.01134539769	0.0111386957961	0.0107876389973	0.0111383880722	0.0103136246616	0.0111233536977	0.00967830709114	0.0107120769527	0.0113184120407	0.0111971723968	0.0107023236866	0.00965903491266	0.0099879629145	0.0121985549404	0.0103904921094	0.00877155452389	0.00992077218544	0.0113604700225	0.00969263727169	0.00966918455517	0.0107324308565	0.0123524312285	0.00791828521306	0.0107636842277	0.0103896937853	0.0115442074044	0.00983065248399	0.00901283349117	0.0113199108531	0.0108089207544	0.00938343412979	0.00876248382715	0.010334447867
